"","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor"
"Hsa.45293",9.80308977493759,10.1150029440931,11.1680031988652,10.8991284760918,10.735663699998,10.1708397271508,10.4808888763815,9.94446765983098,11.3248409016373,11.2292030670983,9.67182437905057,11.6470889576503,10.0163958504698,10.6898704918544,9.43929235692221,9.46279743731227,10.1019485690825,9.85881849603513,10.2903412724972,10.2903412724972,9.31907114597192,9.91236761428211,10.1564925247882,10.6538385612343,11.2135398401639,10.3174005778828,9.93899973566102,10.4301867853244,10.7985726615859,10.7708410322163,10.7985726615859,11.1838279453802,9.90694925237977,10.9298353712685,10.9205577977834,9.9968891550008,9.70852796736792,10.4193112097907,9.19757698492913,9.81959144805559,10.143449460979,10.3245255513189,10.5769615394396,10.8745530699594,10.0489932598849,11.0410120367946,10.5561778371284,10.6758473673379,10.332482007669,10.4095815262847,10.3057598557292,9.20923873777172,10.5248222460226,10.2741569983352,9.6290404523604,10.5150558159221,10.735663699998,10.2104600393691,10.2104600393691,10.5150558159221,10.6190999821738,9.87386453548173
"Hsa.5710",10.4095815262847,10.5339964109719,11.5448405271463,11.4992336531351,11.2629697359488,11.1207521976102,10.9450576941013,10.9585748152263,11.2135398401639,11.6194286158615,10.1564925247882,11.3007695386135,11.1497876762975,11.7448938400637,11.3007695386135,11.2824021571064,11.3248409016373,10.7985726615859,11.341454708019,12.0340178218567,11.0736561368819,11.7448938400637,10.5871766840918,10.3783125131799,11.341454708019,11.1330881305255,11.5448405271463,11.4992336531351,11.4521459844016,11.3633593044258,11.5945759383634,11.5684357136978,10.8991284760918,11.3838750572475,11.1838279453802,10.9863884549021,10.6898704918544,11.1207521976102,10.6086462174128,11.1038705860245,11.0410120367946,11.5232504271384,12.0340178218567,11.4801165538464,11.0736561368819,12.2633274197188,10.5150558159221,12.1513206241908,11.3633593044258,11.341454708019,11.6470889576503,11.2629697359488,12.0340178218567,11.8279939560453,10.8745530699594,11.978384271868,11.2135398401639,12.3436142703998,11.7448938400637,11.1497876762975,11.6194286158615,11.410624279211
"Hsa.20836",11.4521459844016,10.3913347230983,10.7567274020773,10.8083040792797,11.4521459844016,10.735663699998,11.341454708019,12.112686209367,10.2969694773676,10.663709160097,11.3633593044258,11.2629697359488,11.5945759383634,9.83473328336621,11.0895705067101,9.9968891550008,11.5232504271384,11.5232504271384,10.4095815262847,10.1287277716966,11.1497876762975,11.5448405271463,11.4521459844016,10.4301867853244,11.2292030670983,11.410624279211,9.20923873777172,10.5339964109719,11.2824021571064,10.8745530699594,11.1497876762975,9.90694925237977,11.7134849798304,11.410624279211,11.2135398401639,11.5945759383634,11.7134849798304,11.5945759383634,11.8279939560453,11.8279939560453,11.410624279211,10.9585748152263,11.8616202492695,11.2460375610607,11.1680031988652,10.6086462174128,11.5684357136978,11.1207521976102,11.6748627772403,10.5248222460226,10.5036169083843,11.8905217730701,10.3174005778828,11.0049496276478,11.4801165538464,10.6898704918544,11.0562570538484,10.8218340180217,10.5769615394396,11.8279939560453,12.209550350436,11.0562570538484
"Hsa.909",10.0369802768006,10.2011225816057,11.3838750572475,12.209550350436,11.3838750572475,10.663709160097,10.6898704918544,10.029912801007,11.8279939560453,11.7448938400637,10.5769615394396,11.2460375610607,11.7134849798304,11.1330881305255,12.209550350436,11.7768656513819,10.7985726615859,11.8279939560453,11.7768656513819,11.5945759383634,11.1207521976102,11.978384271868,10.9585748152263,10.3174005778828,11.0562570538484,11.6748627772403,11.410624279211,9.8806588672407,10.8083040792797,11.978384271868,11.2824021571064,12.2633274197188,11.3838750572475,11.8905217730701,10.7871064726795,11.3838750572475,9.9968891550008,10.7124605746993,10.8991284760918,9.9968891550008,10.70126956606,11.410624279211,11.1330881305255,11.3633593044258,11.4297637516201,11.3838750572475,10.0942056290761,10.97222513169,10.6190999821738,11.3248409016373,11.7768656513819,10.663709160097,11.4521459844016,11.1982841279187,10.8631787477362,11.6748627772403,11.1838279453802,11.8279939560453,11.2460375610607,10.5871766840918,10.6309032562888,12.3436142703998
"Hsa.878",10.2496873267542,10.8991284760918,11.1207521976102,10.4301867853244,10.9205577977834,10.9585748152263,11.1330881305255,11.6748627772403,11.1330881305255,11.2135398401639,10.164258768279,11.1982841279187,10.735663699998,10.2903412724972,11.0736561368819,9.81959144805559,10.8745530699594,11.978384271868,10.9088564788762,10.4193112097907,10.0596844095183,10.9450576941013,10.9863884549021,10.0721730249145,11.7134849798304,11.6194286158615,11.7448938400637,11.8616202492695,11.4297637516201,11.5684357136978,11.8279939560453,12.1513206241908,10.5769615394396,12.3436142703998,11.8279939560453,11.3007695386135,11.1330881305255,11.7448938400637,10.7567274020773,11.5232504271384,10.8631787477362,11.4297637516201,12.112686209367,11.1680031988652,11.0895705067101,12.112686209367,11.341454708019,12.5413878813478,11.6470889576503,11.0049496276478,12.1513206241908,10.4808888763815,11.9366507014311,12.4443259926963,10.1150029440931,12.0340178218567,11.5684357136978,10.9863884549021,10.7871064726795,11.3838750572475,12.0743830932883,11.4992336531351
"Hsa.1648",11.5684357136978,11.8279939560453,10.8479293644897,10.0545736857739,11.0736561368819,11.0736561368819,11.1038705860245,10.8361884620318,11.3838750572475,10.6190999821738,11.4297637516201,11.1497876762975,11.5684357136978,11.0410120367946,10.9863884549021,11.4297637516201,10.7222361504545,10.6433115859647,11.2629697359488,10.4381486188711,11.410624279211,10.9205577977834,10.97222513169,10.5561778371284,10.7461310992411,10.7124605746993,11.3838750572475,9.20697140327932,10.6309032562888,11.1838279453802,10.5150558159221,11.1038705860245,11.4801165538464,10.6898704918544,10.6898704918544,10.97222513169,10.7985726615859,10.663709160097,11.0049496276478,10.2351949039913,11.1330881305255,10.0425077669168,10.0369802768006,10.2011225816057,11.3248409016373,9.46279743731227,10.6190999821738,9.92514450741998,10.97222513169,11.2135398401639,9.79686204400148,11.2292030670983,10.0721730249145,10.0874021003204,10.9863884549021,10.1150029440931,11.1330881305255,10.9585748152263,11.0211522645792,11.2824021571064,10.1019485690825,10.1019485690825
"Hsa.1836",11.8905217730701,12.209550350436,10.2177937681345,10.5653969459655,10.4012688686947,11.8905217730701,11.5945759383634,13.0684958341405,10.6898704918544,9.6290404523604,11.2824021571064,11.1207521976102,11.1330881305255,10.3245255513189,10.7871064726795,11.4521459844016,11.7448938400637,12.1513206241908,11.8279939560453,10.8991284760918,11.6748627772403,11.5232504271384,11.8616202492695,11.8616202492695,10.8866075474637,11.8616202492695,12.2633274197188,10.1019485690825,11.9366507014311,11.5232504271384,11.3838750572475,11.5232504271384,11.7448938400637,10.5150558159221,11.4297637516201,12.4443259926963,12.1513206241908,12.1513206241908,12.0340178218567,11.2135398401639,11.7134849798304,10.1019485690825,10.8631787477362,11.5945759383634,11.6194286158615,11.4297637516201,11.4521459844016,11.1982841279187,11.5448405271463,12.0743830932883,11.2135398401639,11.7134849798304,10.9298353712685,10.8745530699594,11.0736561368819,11.8616202492695,12.209550350436,11.1207521976102,12.0340178218567,12.209550350436,11.978384271868,11.1982841279187
"Hsa.1273",11.5232504271384,11.9366507014311,10.6190999821738,11.1330881305255,10.5871766840918,10.5339964109719,11.1982841279187,10.97222513169,11.2292030670983,10.4575910485361,11.4521459844016,11.0049496276478,11.1207521976102,10.8083040792797,10.3174005778828,11.3007695386135,10.5968422906657,11.2135398401639,11.3007695386135,10.5339964109719,11.2460375610607,10.7708410322163,11.6194286158615,11.6470889576503,10.8631787477362,11.2460375610607,11.4801165538464,8.01494914201832,11.2292030670983,10.9585748152263,10.4489731996886,11.2135398401639,10.1949911164966,10.1564925247882,10.8866075474637,11.5232504271384,11.6194286158615,11.5232504271384,11.4297637516201,11.1838279453802,11.1497876762975,9.5927005604196,9.95710836217642,11.2292030670983,11.0211522645792,10.4095815262847,11.2824021571064,10.341230416817,10.7124605746993,11.1497876762975,10.029912801007,10.7222361504545,10.0802394399725,10.5339964109719,10.4381486188711,10.5561778371284,10.8866075474637,10.70126956606,11.2135398401639,10.8361884620318,10.735663699998,10.7871064726795
"Hsa.19249",10.6190999821738,10.225452938979,10.9205577977834,10.3913347230983,11.2460375610607,10.0489932598849,10.6538385612343,9.68754387845756,11.5232504271384,11.0211522645792,11.341454708019,12.0743830932883,10.2741569983352,10.4301867853244,8.49637768516303,10.2011225816057,10.2564624782449,10.5036169083843,8.9679309063184,10.0019229778111,9.01409653228372,9.69116378110629,10.2817623662936,10.7124605746993,11.2824021571064,10.5339964109719,8.71119346255838,10.3783125131799,11.1838279453802,10.0163958504698,11.1982841279187,10.3666786132033,10.8866075474637,11.1330881305255,10.6190999821738,10.5150558159221,10.7461310992411,10.8866075474637,10.5968422906657,10.6086462174128,10.2741569983352,10.6086462174128,10.470311350929,10.8479293644897,9.93236550612826,10.0663090596675,11.2135398401639,10.2969694773676,10.2011225816057,10.0425077669168,9.03747344686358,9.08772416917868,9.53830159663696,9.65352323575133,10.0721730249145,9.95053731913393,10.332482007669,9.14017132059078,10.0802394399725,10.5339964109719,10.5450382571138,9.94446765983098
"Hsa.2948",11.3007695386135,11.341454708019,10.1081467031557,9.98284411014736,9.84623371725712,11.5684357136978,10.9585748152263,11.5448405271463,11.410624279211,10.1150029440931,11.0895705067101,10.9298353712685,10.70126956606,10.5968422906657,11.4521459844016,10.3057598557292,11.2135398401639,11.6194286158615,9.41204700431646,10.735663699998,11.1038705860245,11.3007695386135,11.978384271868,11.2292030670983,9.87386453548173,11.3838750572475,11.1497876762975,11.5684357136978,10.1781933653667,10.8083040792797,12.0743830932883,10.5150558159221,11.4521459844016,10.9088564788762,10.9450576941013,11.4992336531351,11.5945759383634,11.1038705860245,11.6748627772403,11.6194286158615,11.0895705067101,11.341454708019,11.4521459844016,10.4489731996886,11.4992336531351,10.6538385612343,10.9863884549021,10.8991284760918,11.7448938400637,10.5339964109719,12.0743830932883,11.1207521976102,11.3248409016373,10.1493326784417,11.5448405271463,11.4801165538464,11.3007695386135,9.85881849603513,10.341230416817,11.7768656513819,11.7134849798304,11.3007695386135
"Hsa.7877",9.8874943167711,10.8218340180217,11.1330881305255,10.7871064726795,10.9863884549021,10.9298353712685,10.7985726615859,11.978384271868,10.663709160097,10.9863884549021,9.85244871279642,10.8631787477362,10.470311350929,10.7461310992411,10.6758473673379,9.8874943167711,11.0410120367946,11.5448405271463,11.1497876762975,11.0736561368819,10.1564925247882,11.0736561368819,10.2903412724972,10.5150558159221,11.0736561368819,11.2824021571064,11.5232504271384,11.6470889576503,10.9205577977834,11.6194286158615,11.5448405271463,11.1497876762975,10.5561778371284,11.7448938400637,11.3838750572475,10.5561778371284,10.8991284760918,11.410624279211,10.3783125131799,10.8218340180217,10.6898704918544,11.3248409016373,12.4443259926963,11.2629697359488,10.6433115859647,11.4521459844016,10.0545736857739,12.0340178218567,11.2460375610607,11.1207521976102,11.3633593044258,10.5036169083843,11.3633593044258,11.4992336531351,10.341230416817,11.7134849798304,11.5232504271384,11.0895705067101,10.8479293644897,11.2135398401639,11.1497876762975,10.7222361504545
"Hsa.1400",11.1838279453802,11.8616202492695,9.80308977493759,10.70126956606,9.58395199375331,10.7567274020773,11.1680031988652,11.1680031988652,11.0211522645792,9.42624852023295,11.2135398401639,10.9863884549021,10.5450382571138,9.86842206857061,9.82501081966344,10.2177937681345,10.4381486188711,11.0211522645792,10.9863884549021,9.73154623075913,10.1287277716966,10.1949911164966,11.1680031988652,11.6748627772403,10.0942056290761,11.2629697359488,11.0736561368819,8.62315580162224,11.1680031988652,10.7461310992411,11.0211522645792,10.9205577977834,11.1680031988652,10.1211370078867,10.9298353712685,10.8479293644897,11.0562570538484,11.5684357136978,11.0895705067101,10.4575910485361,11.0562570538484,9.60612965667637,10.2969694773676,10.9298353712685,10.735663699998,10.1781933653667,11.2460375610607,10.2741569983352,10.70126956606,10.2903412724972,9.81513715252032,10.3496875143261,9.57424894833735,9.68754387845756,9.62437068117248,10.3913347230983,10.6190999821738,9.75767362198425,10.8361884620318,10.3245255513189,10.3913347230983,10.1493326784417
"HSAC07                                                                                                                                                                                                                                                                    ",11.3838750572475,11.6194286158615,11.2824021571064,11.341454708019,11.1038705860245,11.4992336531351,11.2824021571064,9.34617305363683,10.9450576941013,11.1680031988652,11.5945759383634,10.8866075474637,11.4992336531351,11.8279939560453,12.0340178218567,12.1513206241908,12.2633274197188,11.0895705067101,11.3838750572475,10.9298353712685,11.8279939560453,11.5945759383634,11.2292030670983,11.2824021571064,10.5653969459655,10.4575910485361,10.1708397271508,10.2564624782449,10.8866075474637,11.2460375610607,10.7124605746993,10.6898704918544,11.0736561368819,9.4999676920954,10.2564624782449,11.1680031988652,11.2824021571064,10.5653969459655,11.1497876762975,10.6898704918544,11.5684357136978,11.5945759383634,10.8083040792797,10.7461310992411,11.8279939560453,10.6898704918544,9.55420974786064,10.735663699998,10.8479293644897,10.8361884620318,11.0562570538484,12.209550350436,11.0049496276478,10.6538385612343,11.7768656513819,10.9088564788762,10.9863884549021,11.6194286158615,10.8991284760918,10.663709160097,10.70126956606,10.5653969459655
"HSAC07                                                                                                                                                                                                                                                                    ",11.3838750572475,11.6194286158615,11.2824021571064,11.341454708019,11.1038705860245,11.4992336531351,11.2824021571064,9.34617305363683,10.9450576941013,11.1680031988652,11.5945759383634,10.8866075474637,11.4992336531351,11.8279939560453,12.0340178218567,12.1513206241908,12.2633274197188,11.0895705067101,11.3838750572475,10.9298353712685,11.8279939560453,11.5945759383634,11.2292030670983,11.2824021571064,10.5653969459655,10.4575910485361,10.1708397271508,10.2564624782449,10.8866075474637,11.2460375610607,10.7124605746993,10.6898704918544,11.0736561368819,9.4999676920954,10.2564624782449,11.1680031988652,11.2824021571064,10.5653969459655,11.1497876762975,10.6898704918544,11.5684357136978,11.5945759383634,10.8083040792797,10.7461310992411,11.8279939560453,10.6898704918544,9.55420974786064,10.735663699998,10.8479293644897,10.8361884620318,11.0562570538484,12.209550350436,11.0049496276478,10.6538385612343,11.7768656513819,10.9088564788762,10.9863884549021,11.6194286158615,10.8991284760918,10.663709160097,10.70126956606,10.5653969459655
"HSAC07                                                                                                                                                                                                                                                                    ",11.3838750572475,11.6194286158615,11.2824021571064,11.341454708019,11.1038705860245,11.4992336531351,11.2824021571064,9.34617305363683,10.9450576941013,11.1680031988652,11.5945759383634,10.8866075474637,11.4992336531351,11.8279939560453,12.0340178218567,12.1513206241908,12.2633274197188,11.0895705067101,11.3838750572475,10.9298353712685,11.8279939560453,11.5945759383634,11.2292030670983,11.2824021571064,10.5653969459655,10.4575910485361,10.1708397271508,10.2564624782449,10.8866075474637,11.2460375610607,10.7124605746993,10.6898704918544,11.0736561368819,9.4999676920954,10.2564624782449,11.1680031988652,11.2824021571064,10.5653969459655,11.1497876762975,10.6898704918544,11.5684357136978,11.5945759383634,10.8083040792797,10.7461310992411,11.8279939560453,10.6898704918544,9.55420974786064,10.735663699998,10.8479293644897,10.8361884620318,11.0562570538484,12.209550350436,11.0049496276478,10.6538385612343,11.7768656513819,10.9088564788762,10.9863884549021,11.6194286158615,10.8991284760918,10.663709160097,10.70126956606,10.5653969459655
"HSAC07                                                                                                                                                                                                                                                                    ",11.3838750572475,11.6194286158615,11.2824021571064,11.341454708019,11.1038705860245,11.4992336531351,11.2824021571064,9.34617305363683,10.9450576941013,11.1680031988652,11.5945759383634,10.8866075474637,11.4992336531351,11.8279939560453,12.0340178218567,12.1513206241908,12.2633274197188,11.0895705067101,11.3838750572475,10.9298353712685,11.8279939560453,11.5945759383634,11.2292030670983,11.2824021571064,10.5653969459655,10.4575910485361,10.1708397271508,10.2564624782449,10.8866075474637,11.2460375610607,10.7124605746993,10.6898704918544,11.0736561368819,9.4999676920954,10.2564624782449,11.1680031988652,11.2824021571064,10.5653969459655,11.1497876762975,10.6898704918544,11.5684357136978,11.5945759383634,10.8083040792797,10.7461310992411,11.8279939560453,10.6898704918544,9.55420974786064,10.735663699998,10.8479293644897,10.8361884620318,11.0562570538484,12.209550350436,11.0049496276478,10.6538385612343,11.7768656513819,10.9088564788762,10.9863884549021,11.6194286158615,10.8991284760918,10.663709160097,10.70126956606,10.5653969459655
